date,gross,net_2bps,net_10bps,bench_gross,bench_net_10bps
1977-10-31,-0.13894122680526932,-0.13894912461478354,-0.1389807158528404,-0.025356358058832552,-0.025356358058832552
1977-11-30,-0.007250272927685774,-0.007314891157061426,-0.007573364074564033,0.005970876668387914,0.005970876668387914
1977-12-31,-0.17734871236580832,-0.17734972453662712,-0.17735377321990226,-0.006064429371373192,-0.006064429371373192
1978-01-31,-0.01465715340152985,-0.014742266448547363,-0.015082718636617415,-0.010801853446931872,-0.010801853446931872
1978-02-28,-0.085792155463047,-0.08581349254814334,-0.08589884088852874,-0.004781319273490163,-0.004781319273490163
1978-03-31,-0.047688026526595026,-0.0477197747900342,-0.04784676784379088,0.016149053364529393,0.016149053364529393
1978-04-30,0.030723001741481952,0.030710712099460327,0.03066155353137382,0.03267032429698017,0.03267032429698017
1978-05-31,-0.033483718738524765,-0.033510712725408336,-0.033618688672942605,0.002963937957145742,0.002963937957145742
1978-06-30,-0.09015089848500392,-0.09016087670910969,-0.0902007896055328,-0.007312937821521573,-0.007312937821521573
1978-07-31,-0.09227889956541672,-0.0923015520970477,-0.0923921622235716,0.015728783792069302,0.015728783792069302
1978-08-31,-0.038526800033271996,-0.038587006931435894,-0.03882783452409148,0.016022000776197955,0.016022000776197955
1978-09-30,-0.055588474444849226,-0.055593789678511016,-0.05561505061315817,-0.002802717631858631,-0.002802717631858631
1978-10-31,-0.236076609297912,-0.2361042822942689,-0.23621497427969654,-0.05824952102226708,-0.05824952102226708
1978-11-30,0.13530696352791557,0.134951836519059,0.13353132848363272,0.026754838163091356,0.026754838163091356
1978-12-31,-0.1103577131575824,-0.11059495406150499,-0.11154391767719535,-0.004438026877323883,-0.004438026877323883
1979-01-31,0.020030765614341813,0.020021211305530306,0.019982994070284286,0.03253838788710535,0.03253838788710535
1979-02-28,-0.03880749792863829,-0.03892266526956093,-0.0393833346332515,-0.02024782294992176,-0.02024782294992176
1979-03-31,-0.05697608846266321,-0.05708122377557353,-0.05750176502721483,0.02510670470930343,0.02510670470930343
1979-04-30,-0.05397366920873791,-0.05398470118651515,-0.05402882909762408,0.004166746128366816,0.004166746128366816
1979-05-31,0.08747827811428378,0.08747403881976777,0.08745708164170372,-0.000619441855325753,-0.000619441855325753
1979-06-30,0.004606782867333913,0.0045739119458361585,0.004442428259845138,0.014430416849164221,0.014430416849164221
1979-07-31,-0.06527867989597783,-0.06537786707126056,-0.0657746157723915,0.00197686064788886,0.00197686064788886
1979-08-31,-0.12069020544469453,-0.12069451346372127,-0.12071174553982829,0.017383758219747726,0.017383758219747726
1979-09-30,-0.02726329606918421,-0.027287302272926837,-0.027383327087897345,-0.003713273602517552,-0.003713273602517552
1979-10-31,-0.24982829362250422,-0.24983070999987292,-0.24984037550934773,-0.04803883469916441,-0.04803883469916441
1979-11-30,-0.04472746678825048,-0.0452252986600046,-0.04721662614702106,0.02180931075016936,0.02180931075016936
1979-12-31,-0.04372289267941941,-0.04374471804250268,-0.04383201949483575,0.012160340189211877,0.012160340189211877
1980-01-31,0.014327927157720103,0.013944546379478256,0.01241102326651087,0.013826036314146284,0.013826036314146284
1980-02-29,-0.028214151670433008,-0.02833161033063783,-0.028801444971457115,-0.039889939542704096,-0.04003279668556124
1980-03-31,0.13503467759468069,0.13498961870535903,0.13480938314807242,-0.03424648131245145,-0.03424648131245145
1980-04-30,-0.019425251034412602,-0.019571189908333547,-0.020154945404017324,0.06145109858038916,0.06145109858038916
1980-05-31,-0.05625759514789409,-0.056292160895757795,-0.05643042388721259,0.03056357101965312,0.03056357101965312
1980-06-30,-0.02257764219558424,-0.022587890722846157,-0.022628884831893827,0.01944763819634852,0.01944763819634852
1980-07-31,-0.031518213658835136,-0.03152029051653103,-0.03152859794731463,0.003436728250730224,0.003436728250730224
1980-08-31,-0.03025106466647407,-0.030258393166194133,-0.030287707165074375,-0.009788633232592128,-0.009788633232592128
1980-09-30,0.02652301991214517,0.02649547718603461,0.02638530628159238,0.003433293932164134,0.003433293932164134
1980-10-31,0.03932607037522888,0.03932049886549525,0.03929821282656071,-0.004166213375849564,-0.004166213375849564
1980-11-30,-0.015146172686819455,-0.015163149001594552,-0.015231054260694935,0.022197202277398825,0.022197202277398825
1980-12-31,0.009396769441879057,0.009369551709503583,0.00926068078000169,-0.0018776771860389593,-0.0018776771860389593
1981-01-31,0.13629734485713887,0.13628964253253079,0.13625883323409838,-0.006123100468084016,-0.006123100468084016
1981-02-28,-0.01225561923649424,-0.012291733362429476,-0.01243618986617042,-0.01655423672535529,-0.01655423672535529
1981-03-31,0.024950751406114934,0.024946846755253632,0.024931228151808434,0.02449485557399887,0.02449485557399887
1981-04-30,0.11209956960059067,0.11209211670559673,0.11206230512562096,-0.010300532638505881,-0.010300532638505881
1981-05-31,0.030986485309403032,0.030958746870507283,0.030847793114924294,0.02028029169616355,0.02028029169616355
1981-06-30,0.09924929915023703,0.09924535605046544,0.09922958365137911,-0.004105162704227878,-0.004105162704227878
1981-07-31,0.029413286809400772,0.02939606859371197,0.02932719573095676,-0.01677564825532872,-0.01677564825532872
1981-08-31,-0.010931612243721495,-0.010933680710604625,-0.010941954578137146,-0.03983478875878218,-0.03983478875878218
1981-09-30,-0.07297321638108156,-0.07297861380850314,-0.07300020351818944,-0.03706093700419745,-0.03706093700419745
1981-10-31,-0.024840605731512092,-0.024858865597380507,-0.02493190506085417,0.04170378592995388,0.04170378592995388
1981-11-30,-0.007742976663258121,-0.007777900909016269,-0.007917597892048862,0.046485039215188484,0.046485039215188484
1981-12-31,0.034880627170745256,0.034841854460122335,0.034686763617630643,-0.023084641792791953,-0.023084641792791953
1982-01-31,0.08941679362238733,0.089404522048085,0.08935543575087564,-0.0037985492153016663,-0.0037985492153016663
1982-02-28,-0.003542429034987492,-0.003560161420366978,-0.003631090961884922,-0.014856413804107356,-0.014856413804107356
1982-03-31,-0.012563010140956898,-0.012572255146875195,-0.012609235170548383,-0.007272459652047827,-0.007272459652047827
1982-04-30,-0.014134867560608139,-0.014142377831940924,-0.014172418917272061,0.019642375218889646,0.019642375218889646
1982-05-31,0.008065822355536979,0.008062976398184707,0.008051592568775618,-0.00801797809388335,-0.00801797809388335
1982-06-30,0.05674641407687877,0.05674214256240149,0.056725056504492354,-0.01788024126211545,-0.01788024126211545
1982-07-31,-0.0015224059148254484,-0.001526688342902234,-0.0015438180552093765,0.007877179177855227,0.007877179177855227
1982-08-31,0.03413937704905118,0.03413604779427006,0.03412273077514559,0.05122262571465596,0.05122262571465596
1982-09-30,0.0036829674451609833,0.003673374227546005,0.0036350013570860917,0.03103431798990649,0.03103431798990649
1982-10-31,0.11712411540835396,0.11711858153807797,0.11709644605697399,0.07074816872260126,0.07074816872260126
1982-11-30,0.061195021787813705,0.061141440581809835,0.06092711575779436,0.0317220898417921,0.0317220898417921
1982-12-31,-0.03647182628176035,-0.03649611086428639,-0.036593249194390554,0.00975306120097966,0.00975306120097966
1983-01-31,0.07214973052162532,0.07214456153287441,0.07212388557787078,0.009326983387056616,0.009326983387056616
1983-02-28,-0.011068776053831693,-0.011074314829005567,-0.011096469929701062,0.022896944953190675,0.022896944953190675
1983-03-31,0.08194763021227813,0.08193921722897378,0.08190556529575636,0.012188598716603433,0.012188598716603433
1983-04-30,0.024352187676242643,0.02433177663446512,0.024250132467355027,0.035221236729424295,0.035221236729424295
1983-05-31,0.006661847834093206,0.006640865948340699,0.006556938405330668,-0.007958260758380908,-0.007958260758380908
1983-06-30,0.046981059242290055,0.046963417338977374,0.04689284972572664,0.012309345307438515,0.012309345307438515
1983-07-31,0.09112634772551159,0.09112003238781516,0.09109477103702941,-0.023425693067503618,-0.023425693067503618
1983-08-31,0.05941732239636725,0.05941110280405587,0.05938622443481034,-0.0035102557219518498,-0.0035102557219518498
1983-09-30,-0.004419502942361715,-0.004436252907493473,-0.004503252768020504,0.018875586213127425,0.018875586213127425
1983-10-31,0.0029389143504305864,0.002925230283590722,0.0028704940162312654,-0.02021124884681199,-0.02021124884681199
1983-11-30,0.028681328754363133,0.028667875496883568,0.02861406246696531,0.013386148712917463,0.013386148712917463
1983-12-31,0.09876611787276622,0.09875115315240433,0.09869129427095676,0.0009293581156760873,0.0009293581156760873
1984-01-31,0.11146867567520638,0.11145999490858757,0.11142527184211237,0.00620393489675102,0.00620393489675102
1984-02-29,-0.1434170267272262,-0.1434338054353928,-0.1435009202680592,-0.03259398995688916,-0.03259398995688916
1984-03-31,0.09500074920672211,0.0949397319132796,0.09469566273950959,0.003342732711325063,0.003342732711325063
1984-04-30,0.07639265913252752,0.07638013323885628,0.07633002966417132,-0.002310830543654615,-0.002310830543654615
1984-05-31,-0.08224062153925157,-0.08225679268537969,-0.08232147726989215,-0.05270563349738059,-0.05270563349738059
1984-06-30,0.07163250638214755,0.0715902010321702,0.07142097963226085,0.019471144386883226,0.019471144386883226
1984-07-31,0.07500365682289388,0.0749888951103867,0.07492984826035795,0.013143582487990618,0.013143582487990618
1984-08-31,-0.015726811661141996,-0.01573356580933621,-0.01576058240211307,0.04402580217102558,0.04402580217102558
1984-09-30,0.12789890747408808,0.12788700727541377,0.1278394064807166,0.01223930340639891,0.01223930340639891
1984-10-31,0.05803413320823228,0.05802054158065604,0.05796617507035106,0.024065096728600972,0.024065096728600972
1984-11-30,0.07449015746915662,0.0744749670325337,0.07441420528604203,0.005259257707416989,0.005259257707416989
1984-12-31,0.0344602884112079,0.03430563829487629,0.033687037829549855,0.012180491402706448,0.012180491402706448
1985-01-31,-0.009359881793555073,-0.009370774155568308,-0.009414343603621254,0.04570441196296012,0.04570441196296012
1985-02-28,0.07338319413629807,0.0733766616620133,0.07335053176487424,-0.0023480454895602786,-0.0023480454895602786
1985-03-31,-0.11262605284526835,-0.1126342988544074,-0.11266728289096359,-0.0023598131282289237,-0.0023598131282289237
1985-04-30,0.021736423105412822,0.02170068337359279,0.021557724446312657,0.0058849774464135385,0.0058849774464135385
1985-05-31,0.020529358058486817,0.020523013601174256,0.020497635771924008,0.04477547752669895,0.04477547752669895
1985-06-30,-0.0222475050452527,-0.02239319441474606,-0.02297595189271949,0.0067651379980091676,0.0067651379980091676
1985-07-31,-0.1755624531496866,-0.17557170970548547,-0.17560873592868087,-0.02069482643116949,-0.02069482643116949
1985-08-31,0.04423239339733169,0.04406700439048829,0.04340544836311469,0.010890752069901293,0.010890752069901293
1985-09-30,-0.02544147698985425,-0.025451628847143238,-0.02549223627629918,-0.0201656243121935,-0.0201656243121935
1985-10-31,-0.04461426612548668,-0.04462810049936408,-0.04468343799487368,0.020944629656263376,0.020944629656263376
1985-11-30,-0.07216406144217494,-0.07225937002141487,-0.07264060433837459,0.025624530338137372,0.025624530338137372
1985-12-31,-0.014355376552932408,-0.0144460953482593,-0.014808970529566874,0.03133972971350962,0.03133972971350962
1986-01-31,-0.0368736441294163,-0.036879305293860125,-0.036901949951635434,0.0008079787858734648,0.0008079787858734648
1986-02-28,-0.09327489938670026,-0.09327731785748332,-0.09328699174061553,0.04992698654673312,0.04992698654673312
1986-03-31,0.0829457744226351,0.08289702170272421,0.08270201082308072,0.06674179450764599,0.06674179450764599
1986-04-30,-0.06517272885688906,-0.06528509941964844,-0.065734581670686,-0.00659389626599852,-0.00659389626599852
1986-05-31,0.0029827917906694312,0.00297245386254617,0.002931102150053124,0.014062838894575932,0.014062838894575932
1986-06-30,-0.04007902862883264,-0.040084127791561994,-0.04010452444247942,0.02489805215079711,0.02489805215079711
1986-07-31,0.020821946808902862,0.02081723330212836,0.020798379275030362,-0.028176635885001345,-0.028176635885001345
1986-08-31,-0.004268325717936221,-0.004301626085085056,-0.004434827553680401,0.03340786874669873,0.03340786874669873
1986-09-30,0.023608933252357685,0.023604730970078577,0.023587921840962152,-0.04341007021146733,-0.04341007021146733
1986-10-31,0.016321823719230598,0.016284737058641884,0.016136390416287033,0.01070381352168559,0.01070381352168559
1986-11-30,-0.03153763997285532,-0.03154253715252104,-0.0315621258711839,0.014663695874244684,0.014663695874244684
1986-12-31,-0.012345421230511211,-0.012347286714311173,-0.012354748649511024,-0.008310646769787353,-0.008310646769787353
1987-01-31,-0.12172786839601016,-0.12177250022255733,-0.12195102752874601,0.046793672701178915,0.046668672701178915
1987-02-28,-0.049162533443175026,-0.04921741467754435,-0.04943693961502162,0.02877584074755629,0.02877584074755629
1987-03-31,-0.0687294532035903,-0.06879496414500624,-0.06905700791067002,0.0015199963475757555,0.0015199963475757555
1987-04-30,-0.0793721637512152,-0.07937716471174505,-0.0793971685538645,-0.011380243973200102,-0.011380243973200102
1987-05-31,-0.0064921112055603,-0.006537445259206002,-0.006718781473788815,0.014112453811231537,0.014112453811231537
1987-06-30,-0.010261205061596917,-0.010297209183620188,-0.010441225671713272,0.014726390478068146,0.014726390478068146
1987-07-31,-0.013515674525106339,-0.013523568915541583,-0.013555146477282561,0.009447688821955999,0.009447688821955999
1987-08-31,-0.06515501392655727,-0.0651652534963232,-0.06520621177538688,0.0018337788147706063,0.0018337788147706063
1987-09-30,-0.014761939150257803,-0.01477314519382368,-0.014817969368087195,-0.013113548435997824,-0.013113548435997824
1987-10-31,0.19026758558130497,0.19023891691914088,0.1901242422704846,-0.09454121964596139,-0.09454121964596139
1987-11-30,-0.027086421090394813,-0.027222387893537814,-0.027766255106109815,-0.03749843497516343,-0.03749843497516343
1987-12-31,-0.04336267036061748,-0.043444151502742286,-0.04377007607124152,0.02329760754432046,0.02329760754432046
1988-01-31,0.09055763104635522,0.09055462888208618,0.09054262022501003,0.05092376375132254,0.05092376375132254
1988-02-29,-0.004021819848621224,-0.004040022282373127,-0.0041128320173807395,0.023167440597269343,0.023167440597269343
1988-03-31,-0.05644829566358754,-0.05645474548440509,-0.056480544767675285,-0.011866955843010965,-0.011866955843010965
1988-04-30,-0.028476048557952178,-0.028483540295961715,-0.028513507247999868,0.006856163925571826,0.006856163925571826
1988-05-31,-0.012156040768435673,-0.01215808695990461,-0.012166271725780359,-0.00744306939124488,-0.00744306939124488
1988-06-30,0.05381224937060312,0.05379316330749238,0.05371681905504941,0.037309841606692346,0.037309841606692346
1988-07-31,-0.01326084957502592,-0.013269521790156086,-0.013304210650676756,-0.008037532602306524,-0.008037532602306524
1988-08-31,0.006283191735913579,0.006261741942808925,0.00617594277039031,-0.018824671301342674,-0.018824671301342674
1988-09-30,0.02236236801641486,0.022357949016024142,0.02234027301446128,0.02499311317638675,0.02499311317638675
1988-10-31,-0.003865608526455174,-0.003869923470190775,-0.003887183245133179,0.005120777759817827,0.005120777759817827
1988-11-30,-0.07136673738126258,-0.07136913115350804,-0.0713787062424899,-0.017234387339388604,-0.017234387339388604
1988-12-31,-0.008435120924499204,-0.008450022466353381,-0.008509628633770088,0.009654175242772844,0.009654175242772844
1989-01-31,0.00779957880034594,0.0077928973094862535,0.007766171346047507,0.04868794183396327,0.04868794183396327
1989-02-28,-0.04427074703649518,-0.044344832560240285,-0.04464117465522069,-0.01592042578309212,-0.01592042578309212
1989-03-31,-0.0032871803585100695,-0.0032975703874993903,-0.0033391305034566727,0.016918430367973303,0.016918430367973303
1989-04-30,0.04978584452142523,0.04970029155532003,0.049358079690899205,0.025293610476947254,0.025293610476947254
1989-05-31,0.07006040057998905,0.07004926697697739,0.0700047325649307,0.02813581445987816,0.02813581445987816
1989-06-30,0.10365477898855195,0.10364224576012143,0.10359211284639938,0.007287887417923564,0.007287887417923564
1989-07-31,0.03039389324539475,0.030374718087663347,0.03029801745673773,0.03337372497929825,0.03337372497929825
1989-08-31,-0.09251847026456016,-0.09252345814229958,-0.09254340965325727,0.004151091200631715,0.004151091200631715
1989-09-30,-0.01340311441158435,-0.013417026834267229,-0.013472676524998744,-0.006074363916144937,-0.006074363916144937
1989-10-31,0.08251889785958408,0.08250843357521914,0.08246657643775937,-0.00656421077715412,-0.00656421077715412
1989-11-30,0.0032283314778325492,0.0032158132242803613,0.0031657402100716088,0.015296935943050358,0.015296935943050358
1989-12-31,-0.028556296758541218,-0.028557347708912016,-0.02856155151039521,0.00929378827941059,0.00929378827941059
1990-01-31,-0.06926465186779962,-0.06930109821006168,-0.06944688357910993,-0.04197904313743236,-0.04209015424854347
1990-02-28,-0.016040155017477225,-0.016061121714097203,-0.01614498850057712,-0.0007861100029436451,-0.0007861100029436451
1990-03-31,-0.028134560139207197,-0.028139080327808215,-0.028157161082212293,-0.010776534718589697,-0.010776534718589697
1990-04-30,-0.05264373055905823,-0.05265091616941942,-0.052679658610864204,-0.026622461930679582,-0.026622461930679582
1990-05-31,0.052097080921486266,0.05208977599956991,0.0520605563119045,0.06392005381382924,0.06392005381382924
1990-06-30,0.021729781259951245,0.02171957278515435,0.02167873888596677,0.0045668269735783164,0.0045668269735783164
1990-07-31,0.012278570809064323,0.012277903825724404,0.012275235892364723,-0.009715192062458113,-0.009715192062458113
1990-08-31,-0.04289431527345314,-0.042897060743067844,-0.04290804262152668,-0.07462427803139127,-0.07462427803139127
1990-09-30,0.042257685494705,0.04220122059357609,0.04197536098906044,-0.058073477665186654,-0.058073477665186654
1990-10-31,0.020782890277732925,0.02072679124386554,0.020502395108395997,0.030643332788372463,0.030643332788372463
1990-11-30,0.048907845373316314,0.04870852716166266,0.04791125431504802,0.017740946882805805,0.017740946882805805
1990-12-31,0.005000718891728508,0.004912858214339117,0.00456141550478155,0.0206884634766448,0.0206884634766448
1991-01-31,-0.028981768053929553,-0.029017795889253444,-0.029161907230549004,0.023621029826701178,0.02352102982670118
1991-02-28,-0.062290645080595126,-0.06234882866806683,-0.06258156301795366,0.06181811035071158,0.06181811035071158
1991-03-31,0.08029635222413992,0.0802614308998414,0.08012174560264736,0.02249013226771334,0.02249013226771334
1991-04-30,0.006785082908242938,0.006699030934820373,0.006354823041130114,0.003985713953279735,0.003985713953279735
1991-05-31,-0.005791906071964751,-0.005795944917547636,-0.005812100299879173,0.018303871799827925,0.018303871799827925
1991-06-30,0.04218639958197341,0.042182381591834996,0.04216630963128132,-0.029957141655433544,-0.029957141655433544
1991-07-31,-0.03787193036176056,-0.03797483707049482,-0.038386463905431885,0.029186253762838014,0.029186253762838014
1991-08-31,0.07500642574978478,0.07498050665336925,0.07487683026770714,0.011440498926701624,0.011440498926701624
1991-09-30,0.019498532055436314,0.01946885114991673,0.0193501275278384,0.00445828698643258,0.00445828698643258
1991-10-31,0.0011833811554977803,0.0011572402245427923,0.0010526765007228397,0.008345095952296579,0.008345095952296579
1991-11-30,0.04655092809879538,0.046547850805862455,0.04653554163413077,-0.021391724055775496,-0.021391724055775496
1991-12-31,0.0510165787154838,0.050914061948985796,0.050503994882993807,0.04043782452936513,0.04043782452936513
1992-01-31,-0.04353167466643594,-0.04361145227880224,-0.043930562728267446,0.01165862557539047,0.01165862557539047
1992-02-29,0.01557610648510616,0.015541557695805322,0.015403362538601976,0.012160340808863692,0.012160340808863692
1992-03-31,-0.0019849547226173684,-0.001995144100902715,-0.0020359016140441013,-0.026043847542530064,-0.026043847542530064
1992-04-30,0.015970168471430533,0.01595268411939818,0.01588274671126877,0.0059120223929046796,0.0059120223929046796
1992-05-31,0.01906323274353545,0.01905745238756739,0.01903433096369514,0.0304610656875436,0.0304610656875436
1992-06-30,0.04526335797536672,0.04523399860585422,0.04511656112780419,-0.027684164256982478,-0.027684164256982478
1992-07-31,0.08391770409296416,0.0838827368988582,0.08374286812243437,-0.002432104623059748,-0.002432104623059748
1992-08-31,-0.014526602660591009,-0.014538816280958081,-0.014587670762426369,-0.005364451615994184,-0.005364451615994184
1992-09-30,0.07683801501821139,0.07678558651365341,0.07657587249542155,0.012231518254476516,0.012231518254476516
1992-10-31,-0.0030463832740952185,-0.0030538679870375355,-0.0030838068388068037,0.01868855825997691,0.01868855825997691
1992-11-30,-0.02436536342124422,-0.02440889030341025,-0.024582997832074373,0.021021893936512635,0.021021893936512635
1992-12-31,0.08076323627903657,0.08075788186958831,0.08073646423179523,0.004756147245319953,0.004756147245319953
1993-01-31,0.08808572661520334,0.08808087036150539,0.08806144534671359,0.017003181954085445,0.017003181954085445
1993-02-28,0.11727799498470276,0.11716355298454248,0.11670578498390133,0.02696005092221921,0.02696005092221921
1993-03-31,-0.041704930684224414,-0.041721262844302574,-0.041786591484615214,0.013119908317203988,0.013119908317203988
1993-04-30,-0.016357660577908148,-0.01636494250947428,-0.016394070235738797,0.005634749788166851,0.005634749788166851
1993-05-31,-0.048745626917440416,-0.048779327310025745,-0.04891412888036708,0.01338622079297477,0.01338622079297477
1993-06-30,0.15582267252328896,0.15579877597240294,0.15570318976885883,0.012693051721912952,0.012693051721912952
1993-07-31,-0.005267892069694798,-0.0053178970911815235,-0.0055179171771284246,0.01339177461453386,0.01339177461453386
1993-08-31,0.0794102277769325,0.0794030374848197,0.07937427631636848,0.042297294405494595,0.042297294405494595
1993-09-30,0.008206841193895649,0.00817856915580546,0.008065481003444706,-0.003704103437670336,-0.003704103437670336
1993-10-31,0.008135142689297364,0.008096236551191344,0.007940611998767264,0.040133060279076926,0.040133060279076926
1993-11-30,-0.06043095953907173,-0.060531701855664456,-0.06093467112203535,-0.031154456312942183,-0.031154456312942183
1993-12-31,-0.07615049764943828,-0.07623545555746467,-0.07657528718957021,0.058626942018771215,0.058626942018771215
1994-01-31,0.02555642527685957,0.025512195783114998,0.0253352778081367,0.021283983028774357,0.021283983028774357
1994-02-28,-0.12098174795419052,-0.1209927832649701,-0.12103692450808841,-0.035827930729181286,-0.035827930729181286
1994-03-31,-0.10197355901438988,-0.10203597821834258,-0.10228565503415335,-0.04753527265767327,-0.04753527265767327
1994-04-30,-0.07612408263445933,-0.07626352780568738,-0.07682130849059957,0.0027576814423464057,0.0027576814423464057
1994-05-31,-0.025059376995057035,-0.025077442568433733,-0.02514970486194053,0.0023889732532326857,0.0023889732532326857
1994-06-30,-0.037795744310235344,-0.03779908407362306,-0.03781244312717393,-0.030333218657480402,-0.030333218657480402
1994-07-31,0.018885983137924237,0.01887382848237085,0.018825209860157305,0.0312213740575595,0.0312213740575595
1994-08-31,-0.05194174396274447,-0.05204640905561859,-0.05246506942711505,0.02230093255232929,0.02230093255232929
1994-09-30,-0.06026471816802911,-0.06027395633674521,-0.06031090901160959,-0.03908101645074653,-0.03908101645074653
1994-10-31,-0.07569192226157007,-0.07572872934788973,-0.07587595769316839,0.006982174487838245,0.006982174487838245
1994-11-30,0.0477757107835557,0.047760267400432176,0.0476984938679381,-0.022520891668844033,-0.022520891668844033
1994-12-31,0.007004736455688442,0.0069179906256530595,0.0065710073055115295,0.004506936909014502,0.004506936909014502
1995-01-31,0.10624195309457318,0.10609780814313799,0.10552122833739722,-0.014168240666079126,-0.014168240666079126
1995-02-28,0.04429052560080861,0.04426760415659204,0.04417591837972576,0.02340827000940137,0.02340827000940137
1995-03-31,-0.04135966571507843,-0.04146235765125469,-0.0418731253959597,-0.005119049760651561,-0.005119049760651561
1995-04-30,0.018859401027131996,0.01875256492880581,0.01832522053550107,0.018654082159728164,0.018654082159728164
