date,net_10bps,gross,bench_net_10bps,scaler
1972-04-30,-0.0050848267823283425,-0.0038819855227811913,0.0038836316107125346,0.7391267404531594
1972-05-31,0.05278151353279763,0.053750007516430255,0.043274707267693724,0.7441592778116248
1972-06-30,-0.016725402065310046,-0.01621125378215818,-0.00368468686543591,0.7443609975091043
1972-07-31,0.01799697112943925,0.01917778704730835,0.015834703992085086,0.7441953242517677
1972-08-31,-0.003124282787169661,-0.0020535959699305804,0.01128657859354218,0.7441147194749966
1972-09-30,0.01964365342905183,0.021181793749554777,0.013128361399216443,0.8400076812585348
1972-10-31,0.011972735393493215,0.01297547803779705,0.017690150965266827,0.899680375739362
1972-11-30,0.05404937033129896,0.05476980377268317,0.03339114302789786,0.8993470834277917
1972-12-31,0.03257274531016475,0.03319387979433083,0.016881041705268218,1.0069617758591098
1973-01-31,8.964419379601878e-05,0.0016698293198609913,-0.010351567123411981,1.0113005538251505
1973-02-28,0.0100454456378926,0.010629831516521263,-0.015948700738128402,1.186429780650152
1973-03-31,0.021455498681597063,0.022046634389682657,0.0028297769283004703,1.1909749531282043
1973-04-30,-0.08239807162041989,-0.08224715326147254,-0.04046051844903123,1.23796082440754
1973-05-31,0.03396386916156886,0.03556276562760267,-0.009989783057597151,1.2485498602122083
1973-06-30,0.013133751995437133,0.014351923763307057,0.003101630318212978,1.250868839639528
1973-07-31,0.11506518077267798,0.11525712622501905,0.010165217199552268,1.227413242339962
1973-08-31,-0.09963727753173864,-0.09847375813877388,-0.008417938206125575,1.1713149681566954
1973-09-30,-0.08618215879896293,-0.08420428255404178,0.008003093179128812,1.1303178672767613
1973-10-31,-0.02043043103799753,-0.018781886160528404,0.0063980410197068405,1.1264886721999405
1973-11-30,-0.005103425162976341,-0.003516360726187732,-0.03145161308945152,1.1557940025656575
1973-12-31,-0.01027257940978959,-0.008624599844533993,-0.018735253270231844,1.156466506890057
1974-01-31,0.0341227210395849,0.03726964735930943,0.008787490031029922,1.1631890769550064
1974-02-28,-0.014188798225053189,-0.012666129590872254,-0.005692278374012112,1.1632231811556994
1974-03-31,0.05211509664671922,0.05237498239657119,-0.023515240936324972,1.2178829133435065
1974-04-30,0.14874625349037385,0.15096542073552704,-0.019129047576502224,1.173398561282831
1974-05-31,0.05484521898191742,0.05541142481904213,-0.00917069429106767,1.1817804951947835
1974-06-30,0.05607799992413592,0.05771889917200027,-0.01913399971648592,1.1766319126552633
1974-07-31,0.18455589943457865,0.1864097024521631,-0.0331313360441447,1.0520718801454336
1974-08-31,0.23196270905047503,0.23251074517516615,-0.048428518526223686,0.9909872382052015
1974-09-30,0.07713252843959484,0.07777431563018553,-0.038047697425289455,0.9797855513218029
1974-10-31,-0.17483631539480776,-0.17279814358341913,0.04132530613781895,0.8496345579428507
1974-11-30,-0.015286586979557962,-0.013804194262440913,0.002263272811527753,0.8511332475678853
1974-12-31,0.05450388699925617,0.055520702927265485,-0.01517194188277515,0.8472416046207876
1975-01-31,-0.0675345647647572,-0.06683836250546021,0.04942529011725274,0.822566848498312
1975-02-28,0.05667581472263298,0.05780743305240818,0.02905834254108284,0.8185190051965006
1975-03-31,-0.04275158594336509,-0.042183934677571464,0.012921905947589001,0.8073414494072104
1975-04-30,0.041531728921820624,0.043598286542290074,0.008260449224904653,0.8061116321984575
1975-05-31,-0.020951485184935188,-0.020194576995785307,0.020058546298645716,0.8081408618293364
1975-06-30,0.01563674881089141,0.01698576417486352,0.022186251327408014,0.811815675748187
1975-07-31,-0.057219250151999614,-0.055526485989907615,-0.02053808877339819,0.7954530402353137
1975-08-31,0.00416483900144324,0.005929735400726749,-0.02190619169161806,0.7960812349904419
1975-09-30,0.038794024659633115,0.039615306084327846,-0.022962657224864083,0.7940545803990553
1975-10-31,-0.17115660269253952,-0.17007631363608677,0.04429485957605278,0.7013802510190528
1975-11-30,-0.01684519996385223,-0.013287194554374743,0.0066391225329539925,0.7040233420457975
1975-12-31,-0.007992709281013284,-0.006363035928898857,0.003828097517111236,0.7048285736193106
1976-01-31,0.01816492223474066,0.019831431887519207,0.053325745851491003,0.7042664740726574
1976-02-29,0.005083808148102371,0.005854569843919788,0.003663497119605397,0.7042747607642351
1976-03-31,0.029375631619107626,0.030006715550097023,0.009782254834627541,0.7026876576641045
1976-04-30,0.010687150061753876,0.010990541355281222,0.0016276548013428223,0.7121122132114976
1976-05-31,-0.03997686124293281,-0.03969317739253645,-0.010129303314595012,0.7060527159539268
1976-06-30,0.01700782643644603,0.018349561636357457,0.020157461623454755,0.7056270010963972
1976-07-31,-0.015039914613214116,-0.01405979672420143,-0.00556040155407946,0.7154346088062242
1976-08-31,0.0077031735655923705,0.008237230163816901,0.004124883142337628,0.7277588993734588
1976-09-30,0.03207812716492252,0.03350383112647578,0.011523440292993589,0.7369688349207301
1976-10-31,0.014505047921201292,0.014914224130274578,-0.007110244792505234,0.738314204358164
1976-11-30,0.08593695815722577,0.08627713713300925,0.006197720529591573,0.7214184025824384
1976-12-31,0.00887126804360722,0.009647341710779935,0.03884708981888753,0.7223320528818358
1977-01-31,-0.10281620202577335,-0.1014043022907096,-0.02294829914062574,0.6869080378621123
1977-02-28,0.00015378241757909813,0.0012656974592216768,-0.004161946663367333,0.6875012707732711
1977-03-31,-0.0004437736258848775,0.0005383465699725135,-0.003174743231708743,0.6888750604626631
1977-04-30,0.00814935182978757,0.00905591056606431,0.004609399322038595,0.7079307259327957
1977-05-31,0.0014051842413581271,0.0024079431678868807,-0.0053727694274918,0.7103180383850056
1977-06-30,0.016154867355260352,0.017215592875155894,0.017589242472077903,0.7125964698949622
1977-07-31,-0.009166921082743092,-0.008558623404690305,-0.01182591424823583,0.7523703433166848
1977-08-31,-0.01951371838965531,-0.01876146594619118,0.013091647322278837,0.862249027451147
1977-09-30,-0.017749309442681615,-0.01569022945212046,-0.0015588568969902572,0.8825205235309587
1977-10-31,0.024670225181281685,0.027015512553508352,-0.025356358058832552,0.9788106052049587
1977-11-30,-0.038891863596978306,-0.036945594317294606,0.005970876668387914,0.9746226764678735
1977-12-31,0.09732850715338733,0.09863352634719982,-0.006064429371373192,0.9510661469213402
1978-01-31,0.0041291205044986755,0.005095168066261738,-0.010801853446931872,0.9742721871155943
1978-02-28,0.07075920530443995,0.07198615551222041,-0.004781319273490163,0.972229753017997
1978-03-31,0.04462384103180661,0.045233685526336984,0.016149053364529393,0.9756495699150024
1978-04-30,0.025624625033051702,0.026262864371473703,0.03267032429698017,0.9838532495572959
1978-05-31,0.06002713511531582,0.06094317278347191,0.002963937957145742,0.973557337530761
1978-06-30,0.05001882336563249,0.05040435870408397,-0.007312937821521573,0.9660925833157998
1978-07-31,0.0751757333417868,0.07614158589330612,0.015728783792069302,0.9690822566116609
1978-08-31,0.0739074385563081,0.07546175852005549,0.016022000776197955,0.9520652431053771
1978-09-30,0.023917885976308725,0.024572951268760062,-0.002802717631858631,0.9567586153901865
1978-10-31,0.1098420150619242,0.11089865437813952,-0.05824952102226708,1.174213528334638
1978-11-30,-0.2322375010133532,-0.2296842223024197,0.026754838163091356,0.9516055619836863
1978-12-31,0.03861802071908673,0.04173871465571926,-0.004438026877323883,0.9511151715743251
1979-01-31,-0.03213047092492713,-0.030074765921054892,0.03253838788710535,0.943365457564177
1979-02-28,-0.03753102632504855,-0.035001688908906536,-0.02024782294992176,0.9340300085929557
1979-03-31,-0.01680486202066632,-0.013889465782769481,0.02510670470930343,0.9343101440196871
1979-04-30,0.02798629897306337,0.03165100384821503,0.004166746128366816,0.9327672416426148
1979-05-31,-0.08593011280004441,-0.08365044076194657,-0.000619441855325753,0.913298596991525
1979-06-30,0.009061867963946748,0.011509891720592722,0.014430416849164221,0.9139588680245134
1979-07-31,0.0009743103026480155,0.0030831150825862404,0.00197686064788886,0.9170486782642719
1979-08-31,0.1236901889307059,0.12622889067027798,0.017383758219747726,0.8703346647087193
1979-09-30,0.07202437278415358,0.07304345178670266,-0.003713273602517552,0.8600833005298925
1979-10-31,0.1683990603309845,0.16873891667271457,-0.04803883469916441,0.7856067889763663
1979-11-30,-0.07613333746777286,-0.07426630248235315,0.02180931075016936,0.7790503569044835
1979-12-31,0.03715285887069571,0.03892890050757963,0.012160340189211877,0.7767792209185312
1980-01-31,0.12644965021622304,0.1268769766201876,0.013826036314146284,0.7886902781474713
1980-02-29,0.30207160831221874,0.30338088499016636,-0.04003279668556124,0.6113747095137688
1980-03-31,-0.041308313211423454,-0.03960308690142317,-0.03424648131245145,0.6029536890616733
1980-04-30,-0.23326651884553154,-0.23198511179247794,0.06145109858038916,0.4872232136320688
1980-05-31,0.02962802055886523,0.03166672666318264,0.03056357101965312,0.4865927119853402
1980-06-30,0.021263221575437374,0.0216307447431263,0.01944763819634852,0.4864060149658477
1980-07-31,0.004792254143655366,0.005164960862616257,0.003436728250730224,0.4869936643742137
1980-08-31,0.013904486392263804,0.014754118096696087,-0.009788633232592128,0.48831045580684657
1980-09-30,0.04145323263829837,0.042335034340260355,0.003433293932164134,0.48775017199625653
1980-10-31,0.047151307883654674,0.04751147919730594,-0.004166213375849564,0.48558966681532295
1980-11-30,0.07118379738608459,0.07151114424867029,0.022197202277398825,0.48200016495196957
1980-12-31,-0.039835833312044516,-0.039563451613397166,-0.0018776771860389593,0.47762122908335425
1981-01-31,0.025871644766896247,0.026517545766628764,-0.006123100468084016,0.4777387283158092
1981-02-28,0.0522559941861633,0.052968029192413536,-0.01655423672535529,0.4757387850830113
1981-03-31,0.001088238269585639,0.001302545582520751,0.02449485557399887,0.47535815753770005
1981-04-30,0.07611707277114485,0.07687043799823486,-0.010300532638505881,0.46820238781477447
1981-05-31,-0.018622985743063394,-0.018136851245929193,0.02028029169616355,0.46607384843668437
1981-06-30,0.02845034084175219,0.029015983768689073,-0.004105162704227878,0.4658695926654591
1981-07-31,0.057244748779237915,0.05782510255423152,-0.01677564825532872,0.463293711967113
1981-08-31,0.03922437298053969,0.03954171926184227,-0.03983478875878218,0.46300355257235315
1981-09-30,0.015083678320807788,0.015320098397524235,-0.03706093700419745,0.46304572962129437
1981-10-31,-0.09908650439554531,-0.09879175221940248,0.04170378592995388,0.44201242641534777
1981-11-30,-0.026139013171034474,-0.02522557466859698,0.046485039215188484,0.45887414120657316
1981-12-31,-0.027943631038161106,-0.027035784382442134,-0.023084641792791953,0.4557430660603423
1982-01-31,0.019285365491485393,0.020017143654720602,-0.0037985492153016663,0.45716594642052993
1982-02-28,0.00800397771049822,0.008564054288296687,-0.014856413804107356,0.4590184991532944
1982-03-31,0.019578869495823527,0.02001802573272329,-0.007272459652047827,0.4599082356064147
1982-04-30,-0.05377318394369491,-0.053311190059310294,0.019642375218889646,0.4511212254145231
1982-05-31,0.018202624575143236,0.01925114191476228,-0.00801797809388335,0.4569245111058766
1982-06-30,0.04360504860322399,0.04437194218391419,-0.01788024126211545,0.4555018285652457
1982-07-31,-0.017269241993729246,-0.016695887560381054,0.007877179177855227,0.4538433449233749
1982-08-31,0.006611946770490757,0.007551520855526701,0.05122262571465596,0.4582295504587323
1982-09-30,0.05982611996978063,0.06024375609325134,0.03103431798990649,0.45527188679327074
1982-10-31,0.09351613187977671,0.093898296697849,0.07074816872260126,0.4539041808759426
1982-11-30,0.024338107541396068,0.024624031225209182,0.0317220898417921,0.46056940956167736
1982-12-31,0.018822258878275246,0.01925179627085801,0.00975306120097966,0.46063368904553476
1983-01-31,-0.0006746247781239056,-0.00035922634852045363,0.009326983387056616,0.4672608977943976
1983-02-28,0.027972006857927254,0.02843986852113666,0.022896944953190675,0.5348823520885015
1983-03-31,0.013598004406845436,0.014190277439504725,0.012188598716603433,0.5401345242949055
1983-04-30,0.060533269914966034,0.06156892213679029,0.035221236729424295,0.7081465907967558
1983-05-31,-0.038474905745698326,-0.0373741060454862,-0.007958260758380908,0.6971277687254372
1983-06-30,0.03715443435867361,0.038612820294058534,0.012309345307438515,0.6966891428611445
1983-07-31,0.045400945209147815,0.04599721686671334,-0.023425693067503618,0.6964797865222279
1983-08-31,0.02473229173189749,0.02505539998898662,-0.0035102557219518498,0.6965575632304702
1983-09-30,-0.023631127654008106,-0.023296115043788358,0.018875586213127425,0.6932235921845527
1983-10-31,-0.021757227574971026,-0.020900120760570618,-0.02021124884681199,0.6935135275010634
1983-11-30,-0.0008658765011827704,0.0002495092604959618,0.013386148712917463,0.7131278451364302
1983-12-31,0.02087704442301211,0.0218505352983801,0.0009293581156760873,0.7329396238950758
1984-01-31,0.03657853150218475,0.03836097393704054,0.00620393489675102,0.7331959487603562
1984-02-29,-0.06887079024687445,-0.06736443721209466,-0.03259398995688916,0.7213568804772756
1984-03-31,0.056517663841772155,0.058621103795618176,0.003342732711325063,0.7172194995160219
1984-04-30,0.03374397796569537,0.03455590227933565,-0.002310830543654615,0.7477691750972397
1984-05-31,0.07953996478501045,0.07998720901489272,-0.05270563349738059,0.7432820499223319
1984-06-30,-0.018357899139424524,-0.017629389188992074,0.019471144386883226,0.7411712589930428
1984-07-31,-0.010762042607102573,-0.00992013318879504,0.013143582487990618,0.7571236868000867
1984-08-31,-0.12401109004284878,-0.12319580162821295,0.04402580217102558,0.7098195767695511
1984-09-30,0.018972246944775832,0.02061786975061119,0.01223930340639891,0.7100272552872117
1984-10-31,0.04729846241076085,0.04830347969443052,0.024065096728600972,0.8043975700222633
1984-11-30,0.04066075348232165,0.04163919435119669,0.005259257707416989,0.817448120796615
1984-12-31,0.025854085613314065,0.026649993189538736,0.012180491402706448,0.8349299867503234
1985-01-31,0.13221276866967432,0.13285224378341165,0.04570441196296012,0.796253705896
1985-02-28,-0.014463770878947685,-0.014143431677320795,-0.0023480454895602786,0.7915816702856728
1985-03-31,-0.0649731899218208,-0.06370552026491237,-0.0023598131282289237,0.7681172724772809
1985-04-30,0.019958680183486958,0.021590094736138814,0.0058849774464135385,0.8120595043824533
1985-05-31,0.1411583675144563,0.14224098077337552,0.04477547752669895,0.7690864007946255
1985-06-30,0.036142850035780466,0.037191105629102834,0.0067651379980091676,0.7766780254788221
1985-07-31,-0.034246667133564966,-0.03417346852664285,-0.02069482643116949,0.774535568505781
1985-08-31,0.0038328412532120473,0.005040896114392499,0.010890752069901293,0.7736982463674775
1985-09-30,0.0031156443961410274,0.004329216955119905,-0.0201656243121935,0.7934491697845047
1985-10-31,0.04569761969662384,0.04651232439840683,0.020944629656263376,0.8701399594292131
1985-11-30,0.1404323887033803,0.14165056044881003,0.025624530338137372,0.8236500675738072
1985-12-31,0.17210434350936343,0.1726744094993681,0.03133972971350962,0.7560203740008189
1986-01-31,0.018391157325996516,0.018756379726603725,0.0008079787858734648,0.757984238858155
1986-02-28,0.21059037890288143,0.21137660728504126,0.04992698654673312,0.6680546499700479
1986-03-31,0.23431736237121364,0.23501099332428466,0.06674179450764599,0.5723780385780974
1986-04-30,0.015117354536661664,0.0156354216731869,-0.00659389626599852,0.5757163618560974
1986-05-31,-0.042059798132542264,-0.04161391226596143,0.014062838894575932,0.5723030898233195
1986-06-30,0.07015811736409801,0.07099546704138697,0.02489805215079711,0.5675512376493672
1986-07-31,-0.0458987141599025,-0.04522369001234651,-0.028176635885001345,0.5560677003628074
1986-08-31,0.07821122024863056,0.0787256094307635,0.03340786874669873,0.5492991923548564
1986-09-30,-0.11876213973018024,-0.1183816476965964,-0.04341007021146733,0.510426125364263
1986-10-31,-0.025759601666915995,-0.024303733943009644,0.01070381352168559,0.5088502278078062
1986-11-30,0.017855368794728942,0.018909733108352707,0.014663695874244684,0.5097734286109604
1986-12-31,0.010272884443741241,0.011136861657276556,-0.008310646769787353,0.50962313116496
1987-01-31,0.04512508339043279,0.04554320762920773,0.046668672701178915,0.5084026598267255
1987-02-28,0.07451862223107539,0.07538733684397331,0.02877584074755629,0.5131596546837577
1987-03-31,0.03703220817593561,0.03772629660869823,0.0015199963475757555,0.5134166647692515
1987-04-30,0.0518953465480449,0.05220565610372252,-0.011380243973200102,0.5118398498215138
1987-05-31,0.05828068512833524,0.05906670758970628,0.014112453811231537,0.5112504360213166
1987-06-30,0.002406870303461482,0.002763966155653122,0.014726390478068146,0.5132619720153563
1987-07-31,0.04620210168006561,0.0468984387808785,0.009447688821955999,0.5149278477788676
1987-08-31,0.06036660382306494,0.06097979540368152,0.0018337788147706063,0.5435157248356477
1987-09-30,0.04955218855669901,0.04997184640150504,-0.013113548435997824,0.5437142804246409
1987-10-31,-0.3072187264403263,-0.30643172075453506,-0.09454121964596139,0.3874957256788275
1987-11-30,0.044621679034345725,0.046190922396988424,-0.03749843497516343,0.3862095715742686
1987-12-31,-0.01801543187821413,-0.017817368801106948,0.02329760754432046,0.3841401305479965
1988-01-31,-0.03233859590898785,-0.0319635665153209,0.05092376375132254,0.3836136069629048
1988-02-29,0.00957243439016827,0.010119245619155726,0.023167440597269343,0.38437142547145353
1988-03-31,-0.009314143820751505,-0.009132075406923307,-0.011866955843010965,0.38697076322951396
1988-04-30,0.0035032044399665088,0.004009266392540256,0.006856163925571826,0.3867735367279118
1988-05-31,-0.001520733532937351,-0.0011483838904969633,-0.00744306939124488,0.3910110305315365
1988-06-30,-0.01737347571322838,-0.016592599073895244,0.037309841606692346,0.38952112653057214
1988-07-31,-0.0066530481073368945,-0.0056748410354745945,-0.008037532602306524,0.39047284317223957
1988-08-31,0.004248455426063652,0.005200669468971644,-0.018824671301342674,0.39055943720873
1988-09-30,-0.022684640809008373,-0.021879041036575675,0.02499311317638675,0.38870779939238775
1988-10-31,0.0027613056173289713,0.0034944460342629957,0.005120777759817827,0.3887400401112542
1988-11-30,-0.029421771938620524,-0.02869473613136956,-0.017234387339388604,0.3906541821749339
1988-12-31,0.003731349214017839,0.00455820567940814,0.009654175242772844,0.39989002423319725
1989-01-31,0.020623064574872382,0.021292848736108677,0.04868794183396327,0.3995960762705176
1989-02-28,-0.007050643318825598,-0.006348753848805875,-0.01592042578309212,0.41954065484620356
1989-03-31,0.014582044275513795,0.015306222983868042,0.016918430367973303,0.4624899490503086
1989-04-30,0.006602744024022579,0.007188795931500043,0.025293610476947254,0.46266969951902104
1989-05-31,0.03240813112446045,0.03316442610393458,0.02813581445987816,0.46335204581221645
1989-06-30,0.04180708490284283,0.042856380530263055,0.007287887417923564,0.4661062557798573
1989-07-31,0.059095582497744534,0.059449838103349674,0.03337372497929825,0.46349144679853127
1989-08-31,-0.03976489927528603,-0.03945619147631751,0.004151091200631715,0.46725609208419944
1989-09-30,-0.014001001864989296,-0.013371136343134152,-0.006074363916144937,0.490166586849139
1989-10-31,-0.020312315008062347,-0.019561294432364203,-0.00656421077715412,0.49059435818063735
1989-11-30,0.007654310758527815,0.008595090618904226,0.015296935943050358,0.4909198262730902
1989-12-31,0.018201027579442162,0.019006011883323348,0.00929378827941059,0.4905894164066114
1990-01-31,-0.07214251554178251,-0.07142349071328846,-0.04209015424854347,0.48224050995864093
1990-02-28,-0.01997233429198317,-0.018468829382058644,-0.0007861100029436451,0.49202347869753166
1990-03-31,0.009218158592452093,0.009715379647565352,-0.010776534718589697,0.4946748194507847
1990-04-30,0.0301116781271618,0.030373860972747996,-0.026622461930679582,0.49822863362544584
1990-05-31,-0.09642822988615306,-0.09604668168784716,0.06392005381382924,0.4883178922482287
1990-06-30,0.021130924477755397,0.02245110049260647,0.0045668269735783164,0.48683339485801896
1990-07-31,0.015916337286139608,0.0160330988912113,-0.009715192062458113,0.4911402371609362
1990-08-31,-0.02592973588342118,-0.02543161275091564,-0.07462427803139127,0.4996316237856004
1990-09-30,0.09526745666644593,0.09675207070466875,-0.058073477665186654,0.4832603053770849
1990-10-31,-0.03694117757397603,-0.03660929310762555,0.030643332788372463,0.7738714812442965
1990-11-30,-0.06252076933512579,-0.061717279211026654,0.017740946882805805,0.7927493290897218
1990-12-31,-0.012706261370717816,-0.011221084877524028,0.0206884634766448,0.7961181007438005
1991-01-31,0.020081183898086545,0.02119143122294599,0.02352102982670118,0.8080827700077637
1991-02-28,-0.02344457514423275,-0.022114000314345135,0.06181811035071158,0.8086643998534129
1991-03-31,0.06546817935935828,0.06720101690101209,0.02249013226771334,0.7936801764930306
