date,net_10bps,net_2bps,gross,bench_net_10bps
1986-11-30,-0.06727423775758459,-0.06722826470598753,-0.06721677144308827,0.022217310201471847
1986-12-31,-0.06469268589112982,-0.06465617229562452,-0.06464704389674819,-0.006013736094298597
1987-01-31,0.05328661584545858,0.05342507047826456,0.053459684136466054,0.05554225129458082
1987-02-28,0.062306620814543384,0.062360438450033626,0.06237389285890618,0.023617754076502604
1987-03-31,-0.05324446574468894,-0.05322286238527511,-0.05321746154542166,0.004087262285012496
1987-04-30,-0.1103567823929819,-0.11034057658162785,-0.11033652512878935,-0.017579261437470142
1987-05-31,-0.06852729689554271,-0.06834472641612678,-0.0682990837962728,0.003242194255692221
1987-06-30,0.04315471902464792,0.043284967621539376,0.04331752977076224,0.012885920971047533
1987-07-31,-0.0028823383425044197,-0.00284485324522656,-0.002835481970907095,0.004173579580981135
1987-08-31,-0.032238231882999076,-0.03216566963220576,-0.032147529069507436,0.0144204808149378
1987-09-30,-0.018761393165947698,-0.018717402010193996,-0.018706404221255572,-0.028241402875112044
1987-10-31,-0.14298632581891338,-0.1429300390215675,-0.14291596732223105,-0.07432941148683524
1987-11-30,-0.04043578612444284,-0.040098003852099,-0.04001355828401305,-0.025806567267575426
1987-12-31,0.10465417670252093,0.10466135548304326,0.10466315017817383,0.023900833356437258
1988-01-31,-0.05407262430598608,-0.05393814402172556,-0.05390452395066043,0.05082065593226413
1988-02-29,-0.0175190862330122,-0.017488909227537146,-0.01748136497616838,0.03258689063338042
1988-03-31,-0.02193805078443151,-0.021870990156492718,-0.02185422499950802,-0.00923901839085554
1988-04-30,-0.03045269832641955,-0.030428655989881558,-0.03042264540574706,0.001808114903370758
1988-05-31,-0.008832739369504801,-0.008822971142890094,-0.008820529086236418,-0.011894941279443589
1988-06-30,0.03596785291989293,0.036105116269834626,0.036139432107320055,0.035014864298292994
1988-07-31,-0.010573115751018072,-0.0091739497657893,-0.008824158269482109,-0.014061130957716142
1988-08-31,-0.004865651608900696,-0.004852108440420605,-0.004848722648300582,-0.017628948132330086
1988-09-30,0.006333980974154661,0.0063431248920901625,0.006345410871574038,0.027631735862948942
1988-10-31,-0.012692429124663373,-0.012681783795687346,-0.012679122463443339,0.011169230276939703
1988-11-30,-0.07335750108645286,-0.07334164490841388,-0.07333768086390413,-0.011839165497074089
1988-12-31,-0.014599340929699844,-0.014512426162105706,-0.01449069747020717,0.009180355881687492
1989-01-31,-0.02943467608812351,-0.027429599339168456,-0.026928330151929695,0.04890591554295969
1989-02-28,-0.01499650570778392,-0.014986050189466912,-0.01498343630988766,-0.01543418361974832
1989-03-31,-0.027372268479048674,-0.02719033061115476,-0.027144846144181282,0.014458037819796963
1989-04-30,0.0468741790610646,0.04740322953106371,0.047535492148563493,0.029532911824959714
1989-05-31,0.006363879347136038,0.006797688506540602,0.006906140796391742,0.024450193904933727
1989-06-30,0.014637724153433705,0.014673521161454334,0.014682470413459492,0.009660766102925846
1989-07-31,0.0067476050514897615,0.006756006298864506,0.006758106610708192,0.04462471894148278
1989-08-31,0.01772894853309069,0.020029463472676416,0.020604592207572846,-0.0024288226190109265
1989-09-30,-0.031040639737926985,-0.028420063078675725,-0.02776491891386291,-0.0016206071940900576
1989-10-31,-0.01834033387132338,-0.017913590943961288,-0.017806905212120763,-0.00692164569468699
1989-11-30,-0.025816747564258603,-0.02570764540588028,-0.025680369866285697,0.02010425078419017
1989-12-31,-0.04259779339597035,-0.0425409177448198,-0.04252669883203217,0.015162269282177631
1990-01-31,0.012751809540431943,0.012793457030158332,0.01280386890258993,-0.04846617380131328
1990-02-28,0.08309690168540537,0.08313599435075919,0.08314576751709765,-0.01277543628870768
1990-03-31,0.12788040331891104,0.12793109491669982,0.12794376781614702,-0.016645776603777845
1990-04-30,-0.011836272010196866,-0.01159127297486313,-0.011530023216029694,-0.031090839662907283
1990-05-31,-0.04349051152016011,-0.04323848203255083,-0.043175474660648513,0.07355890263212331
1990-06-30,0.041187540194327105,0.04121083507965941,0.04121665880099249,0.0020239332306345604
1990-07-31,0.0247576368925827,0.02516189744435376,0.025262962582296527,-0.013226093283494587
1990-08-31,0.06948841403812217,0.07246560779633389,0.07320990623588682,-0.08036091913499153
1990-09-30,0.07361369153868835,0.07589735860928497,0.07646827537693413,-0.05860910579497975
1990-10-31,-0.06451240016831235,-0.06404821829651623,-0.06393217282856721,0.032012083276140815
1990-11-30,0.17228418381310417,0.17333528372586993,0.17359805870406136,0.024604628202768715
1990-12-31,-0.014983270444348,-0.014568892028129728,-0.014465297424075159,0.023515598335413133
1991-01-31,0.10523550243293796,0.10555052378765988,0.10562927912634036,0.021967817357779352
1991-02-28,0.013020507994878154,0.013149435306261961,0.013181667134107913,0.05667243663690199
1991-03-31,0.06696489695881871,0.067006457523117,0.06701684766419157,0.015362277178318487
1991-04-30,-0.0014234489318159477,-0.0013685088826630657,-0.0013547738703748452,0.0037970854246734487
1991-05-31,0.03377143189792354,0.03378709783447461,0.033791014318612374,0.00994172695332364
1991-06-30,-0.009313870514266624,-0.008368520009453397,-0.00813218238325009,-0.03874229274910525
1991-07-31,-0.03281838011918239,-0.03278145342492578,-0.03277222175136162,0.032626408820938764
1991-08-31,0.001944194114801632,0.0025069121841597946,0.0026475917014993355,0.014036834540700056
1991-09-30,0.055797730261546885,0.05622249501167021,0.05632868619920104,0.017175709640699397
1991-10-31,0.02001813478507516,0.020039290611018,0.02004457956750371,0.011200095863933335
1991-11-30,-0.06746949592531327,-0.06459195564606847,-0.06387257057625727,-0.030937751742589913
1991-12-31,-0.05822166668462255,-0.057984063885302924,-0.05792466318547301,0.059691703855568615
1992-01-31,-0.005497536981498647,-0.00465619247746926,-0.004445856351461913,-8.742348606197145e-05
1992-02-29,-0.05761276069585608,-0.056858499761946055,-0.056669934528468545,0.008529526805467133
1992-03-31,-0.028737771413695542,-0.028716619796770242,-0.028711331892538917,-0.03144883285649379
1992-04-30,-0.09093976434096523,-0.09090523702412132,-0.09089660519491034,0.006723327794736569
1992-05-31,-0.05427517369696771,-0.053837136536127664,-0.053727627245917654,0.035762202207343
1992-06-30,-0.13923061211415805,-0.13918261982886657,-0.1391706217575437,-0.02603158282056485
1992-07-31,-0.012658783289522954,-0.012470056445866948,-0.012422874734952946,0.01009424476476499
1992-08-31,0.05003785029140578,0.050386058202507404,0.05047311018028281,0.004020420426774363
1992-09-30,-0.012997409776512214,-0.012523575875084366,-0.012405117399727404,0.016663647014652297
1992-10-31,-0.050915950545667034,-0.050593760307079724,-0.050513212747432895,0.011630242765909543
1992-11-30,0.12325865210989723,0.12337413834172181,0.12340300989967795,0.017046456535809634
1992-12-31,0.02038309374045235,0.02059254438538879,0.0206449070466229,0.004394803846019299
1993-01-31,-0.06497177755547896,-0.06462147219326934,-0.06453389585271693,0.018661012919653903
1993-02-28,-0.015550466284931229,-0.015338133200746295,-0.015285049929700062,0.028044871175108406
1993-03-31,0.014449531732715576,0.014640047968448623,0.014687677027381885,0.017153138409556307
1993-04-30,-0.01262285948006685,-0.012413840156734014,-0.012361585325900804,0.009139302446751797
1993-05-31,-0.031621682296726544,-0.031496219106224924,-0.031464853308599515,0.015382631243882098
1993-06-30,0.04289791363716628,0.04295303910791068,0.04296682047559678,0.008428098519486522
1993-07-31,0.10105739054521311,0.10110779998902215,0.10112040234997441,0.012814877742629856
1993-08-31,0.0490162839740946,0.04915577299946682,0.04919064525580988,0.048651375848409055
1993-09-30,-0.02608751756735696,-0.025933852973885105,-0.02589543682551714,-0.0027792654361869203
1993-10-31,-0.07593093684912952,-0.07578741032404784,-0.07575152869277743,0.04188693098635149
1993-11-30,-0.08793598800679397,-0.08758899539153756,-0.08750224723772346,-0.03593658474033772
1993-12-31,-0.09964525397306481,-0.09739272959331276,-0.09682959849837475,0.06441347475643182
1994-01-31,0.07636137420615924,0.0788844825908562,0.07951525968703044,0.025083080008645665
1994-02-28,0.002719421758862943,0.0027741037791921327,0.00278777428427443,-0.038599953107657535
1994-03-31,0.03660640283018226,0.03881682788449103,0.03936943414806822,-0.051065979026685894
1994-04-30,0.03791534352257063,0.03861908741095786,0.03879502338305467,0.004186418782290818
1994-05-31,0.016572653340108996,0.01932672518752528,0.02001524314937935,0.0021719596134504027
1994-06-30,0.04772290866141287,0.04800614764993028,0.04807695739705964,-0.030220853029008798
1994-07-31,-0.02975833890324747,-0.029434838577687222,-0.02935396349629716,0.03438046497315403
1994-08-31,-0.011195987488737087,-0.010602948691536015,-0.010454688992235747,0.025026090348160356
1994-09-30,-0.012830388201301059,-0.01279495586482209,-0.012786097780702346,-0.04120534118843831
1994-10-31,0.004488725975572486,0.005073190534218736,0.005219306673880299,0.010526892505398226
1994-11-30,0.00344680870017395,0.0040206393643651625,0.004164097030412966,-0.029483729185351307
1994-12-31,0.006091512030386747,0.008801733562811805,0.009479288945918068,0.005506347502169173
1995-01-31,-0.00187793159158618,-0.0010924126018026026,-0.0008960328543567084,-0.014815826386972531
1995-02-28,-0.08379751409948472,-0.0837370747501965,-0.08372196491287444,0.028610491583486546
1995-03-31,-0.09340710343809357,-0.09327562096616647,-0.09324275034818469,-0.00047687483913693096
1995-04-30,0.038034161996757423,0.038096699976431926,0.038112334471350554,0.020862422684948236
1995-05-31,-0.11218504426152455,-0.10933937377297372,-0.10862795615083601,0.04000751253392057
1995-06-30,-0.05953441508266774,-0.059256893458645356,-0.05918751305263976,0.0030046748321431974
1995-07-31,0.05626088027613056,0.056408479160458644,0.056445378881540664,0.037387346397307716
1995-08-31,0.052802423166278166,0.055214771269164936,0.05581785829488663,0.014498799137594503
1995-09-30,-0.0703062814227183,-0.06792158429754791,-0.06732541001625532,0.014613267666997332
1995-10-31,-0.021500465003147076,-0.018762833815695972,-0.018078426018833197,0.0023217193164577978
1995-11-30,0.031851077260937076,0.03461512222861739,0.03530613347053747,0.02951930218556982
1995-12-31,0.008610218365067868,0.008815028882776004,0.008866231512203039,0.016822502540506382
1996-01-31,0.022437583329358357,0.022456591822125265,0.022461343945316993,0.03564293252091183
1996-02-29,-0.05359342175116841,-0.050621240290771224,-0.04987819492567193,-0.014324149035392485
1996-03-31,0.049353374161760624,0.04940311729655137,0.04941555308024906,-0.00013636884835608242
1996-04-30,-0.03980311758251485,-0.03718016880508744,-0.03652443161073059,0.011307697623728631
1996-05-31,-0.07106707556507509,-0.07101888862256016,-0.07100684188693143,0.005415103579274166
1996-06-30,0.06171596183109502,0.062027790976717546,0.06210574826312318,3.142608772476081e-05
1996-07-31,0.028456447908864087,0.028763825419367978,0.02884066979699395,-0.032641560900256925
1996-08-31,-0.0344658475297977,-0.03431676726668671,-0.03427949720090896,0.013808011210636932
1996-09-30,-0.019646244749171853,-0.01949129155722214,-0.019452553259234714,0.04337424345230614
1996-10-31,-0.03915642801703801,-0.039121731630194216,-0.039113057533483264,0.01248680644826631
1996-11-30,-0.058370568004016576,-0.05832337728030465,-0.05831157959937667,0.043873144335893725
1996-12-31,-0.038879321970119146,-0.03875279305110353,-0.03872116082134963,-0.016450908553093946
1997-01-31,-0.010217561969604393,-0.009702054763859404,-0.009573177962423157,0.014824936148122065
1997-02-28,0.04367561907953882,0.04424364899041065,0.04438565646812861,0.005599194566085017
1997-03-31,0.06906089137828152,0.07269529033368835,0.07360389007254006,-0.02622910798855256
1997-04-30,0.04498871761353208,0.045379342393733604,0.045476998588783984,0.02962410456341259
1997-05-31,-0.06365861998635391,-0.06362312618434862,-0.0636142527338473,0.05027525958680809
1997-06-30,-0.020204717610881117,-0.019836765396120566,-0.01974477734243043,0.02436032171517387
1997-07-31,-0.085549001104032,-0.08529598618720155,-0.08523273245799394,0.0679347736315165
1997-08-31,0.018103075231260632,0.01869287083217299,0.01884031973240108,-0.056138839197441136
1997-09-30,-0.00891980486501387,-0.008438562668736039,-0.00831825211966658,0.04048243555049289
1997-10-31,-0.014813836709864393,-0.014780766036803918,-0.014772498368538799,-0.06264679598846669
1997-11-30,-0.09149512183650711,-0.09046349849973577,-0.09020559266554293,0.011849532933450547
1997-12-31,-0.02830117310336314,-0.027852460623673345,-0.027740282503750897,0.014821409108922746
1998-01-31,0.06748505184821897,0.06751356791191097,0.06752069692783398,0.017082826866919646
1998-02-28,-0.04409117947625563,-0.04360217134383789,-0.04347991931073346,0.050793383787064474
1998-03-31,-0.08405413021355455,-0.08381732275671715,-0.0837581208925078,0.02020875171486323
1998-04-30,-0.061164761627119535,-0.06113747614442596,-0.06113065477375257,-0.008964634174155295
1998-05-31,-0.07211316297086103,-0.0718917810750402,-0.07183643560108499,-0.013863631702059098
1998-06-30,-0.10898026921278404,-0.10879504043266966,-0.10874873323764106,0.01423675992326857
1998-07-31,0.03262700004265142,0.03264319924877045,0.03264724905030021,-0.005982518290050621
1998-08-31,0.11606210780039508,0.11610087697856852,0.11611056927311189,-0.0805365010884855
1998-09-30,0.047817401888432136,0.048051346876737365,0.04810983312381367,0.02749969653775554
1998-10-31,-0.04728285373855133,-0.04097814491938827,-0.0394019677145975,0.05386551621397899
1998-11-30,0.07748590514022306,0.07783666138526397,0.0779243504465242,0.04468557594884703
1998-12-31,-0.1081254720719865,-0.10279000528301213,-0.10145613858576853,0.011321535063277911
1999-01-31,-0.07687054095994997,-0.07351275284278096,-0.0726733058134887,0.023585617930158197
1999-02-28,0.0593913759193641,0.05942272850649203,0.05943056665327401,-0.024462452075385922
1999-03-31,0.08250533285782607,0.08265136134971204,0.08268786847268354,0.03736178135315173
1999-04-30,0.028403816943927105,0.02843909868106951,0.02844791911535511,0.052267747018009285
1999-05-31,-0.04988506706516666,-0.049848989101651156,-0.04983996961077228,-0.040104168964108934
1999-06-30,0.034537773861630386,0.03455833833609687,0.03456347945471349,0.040632221563153055
1999-07-31,0.048620559626096814,0.04879885989408145,0.048843434961077604,-0.013176506703352188
1999-08-31,-0.05829745132222146,-0.058123071736595505,-0.058079476840189014,0.003930125087691817
1999-09-30,0.026492858767567413,0.02650749955668922,0.02651115975396967,-0.01342405509058239
1999-10-31,-0.061183461312884414,-0.06116495082683584,-0.06116032320532369,0.028824654172456658
1999-11-30,-0.006310911072902599,-0.006280709362674984,-0.006273158935118081,0.047789946833978886
1999-12-31,-0.09119148588075343,-0.09099588911044751,-0.09094698991787104,0.06270206690238424
2000-01-31,-0.035976903031041244,-0.03578750296567418,-0.035740152949332415,-0.029086516637044566
2000-02-29,-0.1572988170850983,-0.15712877564087452,-0.1570862652798186,0.04994136380825464
2000-03-31,-0.01995586805552437,-0.019561867682046735,-0.019463367588677324,0.023090601070478025
2000-04-30,-0.014559561016516426,-0.01444383271499712,-0.014414900639617294,-0.0513189754835208
2000-05-31,0.02048644317907097,0.020534208593856476,0.020546149947552852,-0.034269866118589155
2000-06-30,0.06101041391438246,0.06102617178575423,0.061030111253597176,0.04465547679510475
2000-07-31,-0.06061377110757774,-0.06048674596685126,-0.06045498968166964,-0.007393335835186832
2000-08-31,-0.004179291493563089,-0.003999415404402938,-0.003954446382112901,0.03749623176138014
2000-09-30,0.11261244063045492,0.11269905107027185,0.11272070368022609,-0.04715792625935309
2000-10-31,-0.04972555447675586,-0.04951909947699544,-0.04946748572705534,-0.01487871390237254
2000-11-30,0.1108700912188318,0.1111083894049067,0.11116796395142542,-0.043237281595383224
2000-12-31,0.027466558785367592,0.027680533316103886,0.02773402694878796,0.0038298917440198303
2001-01-31,0.029060501825570004,0.029253045908739166,0.029301181929531454,0.03269706441125849
2001-02-28,0.05158866957696498,0.056882047430524336,0.058205391893914174,-0.055896169235407335
2001-03-31,-0.03411999124093405,-0.03229399588544901,-0.03183749704657775,-0.05122694954864863
2001-04-30,-0.028626548463967772,-0.02850508076271936,-0.028474713837407253,0.04490979275518762
2001-05-31,-0.005069717977710924,-0.004998454116900393,-0.00498063815169776,-0.010323470119967938
2001-06-30,0.006515380901639121,0.00828124310122242,0.008722708651118245,-0.002551928843352703
2001-07-31,-0.04027518239198408,-0.03996975449700787,-0.03989339752326382,-0.022866957289716643
2001-08-31,0.012520986609427392,0.014404440645145207,0.014875304154074662,-0.04847029719335474
2001-09-30,-0.1053417384929015,-0.1049801329295046,-0.10488973153865538,-0.07205095826139925
2001-10-31,0.12252508004453395,0.1228637327037347,0.12294839586853488,0.049985444580958036
2001-11-30,-0.022359364691392283,-0.0219066507257517,-0.021793472234341554,0.040769182569616355
2001-12-31,-0.02358236035373278,-0.023374372348084194,-0.023322375346672048,0.0017527406475797646
2002-01-31,-0.009984687873968105,-0.00993654511334763,-0.00992450942319251,-0.012814031926458257
2002-02-28,0.027856534289668333,0.029927562704950034,0.03044531980877046,-0.00982110613471551
2002-03-31,0.018286001148688797,0.020280374123264902,0.02077896736690893,0.018191512989681868
2002-04-30,0.06185770831382456,0.064146739501936,0.06471899729896385,-0.008353508833330671
2002-05-31,-0.003785505182565954,-0.0015666004581981368,-0.0010118742771061825,-0.008652459874368756
2002-06-30,-0.043345584015479756,-0.04325082949458284,-0.04322714086435861,-0.049593245910225334
2002-07-31,-0.038234040979990044,-0.03804459429748952,-0.037997232626864386,-0.04608145621188514
2002-08-31,0.027723679385413938,0.028185965146230632,0.028301536586434806,0.00587365097533743
2002-09-30,0.01806705240678008,0.018236694566810097,0.0182791051068176,-0.06374811628943058
2002-10-31,-0.13485737531357317,-0.1345450800230067,-0.13446700620036506,0.035037985836369925
2002-11-30,0.09311006933163714,0.09372350879026549,0.09387686865492258,0.03450608709244125
2002-12-31,-0.04453606634455764,-0.044209014984648,-0.04412725214467059,-0.03949325919445647
2003-01-31,0.003775824380408041,0.0038107475218747576,0.0038194783072414366,-0.026111070018898445
2003-02-28,0.03057926380907623,0.030713528608138158,0.030747094807903642,-0.00469785644845724
2003-03-31,-0.08274554778301206,-0.08240799059013505,-0.0823236012919158,-0.015185205445074294
2003-04-30,0.03841784093410905,0.03860151399551912,0.03864743226087164,0.05191877477567499
2003-05-31,0.036383461713021197,0.03665615881798604,0.03672433309422725,0.04935160943360418
2003-06-30,0.012388277476619159,0.012662111788125001,0.012730570366001462,0.014702974662481662
2003-07-31,-0.04581844732802757,-0.04567501811832633,-0.045639160815901025,0.011189492698877604
2003-08-31,0.04526521914010141,0.04585556428722215,0.04600315057400234,0.027435962818245133
2003-09-30,-0.05638245239697018,-0.056252901265838345,-0.05622051348305539,0.0034777894008340415
2003-10-31,0.0017631788848520209,0.0018061668829215212,0.0018169138824388961,0.03774626651615162
2003-11-30,0.019891224387073827,0.020179865494712457,0.020252025771622113,0.0003736995606730458
2003-12-31,-0.0020882230819607825,-0.0019100274146189554,-0.0018654784977834987,0.030452669441491168
2004-01-31,-0.020899948766642848,-0.0204303029902629,-0.020312891546167913,0.014759637094484657
2004-02-29,-0.029649963516318104,-0.02937128139195215,-0.029301610860860663,0.015143845820661361
2004-03-31,0.030330460702743357,0.03053697390032381,0.030588602199718925,-0.006875803384391278
2004-04-30,0.06629341478484026,0.06649495987634045,0.06654534614921549,-0.0212970941245959
2004-05-31,-0.04039639195735021,-0.04025901135085399,-0.04022466619922994,-0.0010760440534919873
2004-06-30,0.015442715858866767,0.01561718457227528,0.01566080175062741,0.019021228104837685
2004-07-31,-0.021176675876492655,-0.021169007929191713,-0.02116709094236648,-0.017024130114844407
2004-08-31,-0.030685429574437886,-0.030534634308764855,-0.030496935492346597,0.008547116956739542
2004-09-30,-0.024459958837180346,-0.024284046537948755,-0.024240068463140856,0.01361413656339321
2004-10-31,-0.017197903312603856,-0.016798912106349623,-0.016699164304786063,0.013718168600367654
2004-11-30,-0.04935986130747135,-0.048931403290666614,-0.04882428878646543,0.021517441538381397
2004-12-31,0.0356549505495634,0.03570420401016616,0.03571651737531685,0.027239872405041624
2005-01-31,0.05296591205139202,0.053144600967835603,0.053189273196946496,-0.005491121237595921
2005-02-28,-0.02253155732492702,-0.020789910669476348,-0.020354499005613678,0.009473034744702657
2005-03-31,0.011292316664939826,0.013886534342751746,0.014535088762204726,-0.015359909534955663
2005-04-30,-0.009053953459257037,-0.008980697993951238,-0.00896238412762479,-0.009322229867406892
2005-05-31,0.012551320512140491,0.012837658497911878,0.012909242994354725,0.031266798178310774
2005-06-30,-0.0798049398647189,-0.07978448570156782,-0.07977937216078004,0.017583834685207612
2005-07-31,-0.008839568362738335,-0.006037797606897117,-0.005337354917936812,0.021254339874398853
2005-08-31,-0.030408579416990413,-0.030283795261929793,-0.030252599223164638,0.00943689325704582
2005-09-30,0.06011600123726786,0.061878561512683485,0.06231920158153739,0.026495144476184722
2005-10-31,0.08631358133372985,0.08676705402598532,0.08688042219904919,-0.020553778703953914
2005-11-30,-0.01364253813169852,-0.012705824663182102,-0.012471646296052998,0.04009155879385599
2005-12-31,-0.04690851864987645,-0.04584036818339447,-0.04557333056677398,0.03047790859857612
2006-01-31,0.08043985908157641,0.08142260840309537,0.0816682957334751,0.04306100746497364
2006-02-28,-0.03652768014603871,-0.035888267245851986,-0.0357284140208053,-0.009036140129135046
2006-03-31,-0.015926095339865897,-0.014775325129680486,-0.014487632577134132,0.0379127100085985
2006-04-30,-0.08361626135287652,-0.08316236855176147,-0.08304889535148272,0.05323672150621617
2006-05-31,-0.058351538935758805,-0.057785536989901645,-0.05764403650343736,-0.02725542700614199
2006-06-30,-0.010732847198877756,-0.010529732479622448,-0.010478953799808621,-0.010009603484248682
2006-07-31,0.01205453547797913,0.012890659394755066,0.01309969037394905,0.011778453637012258
2006-08-31,0.02630644273106294,0.026832937731136396,0.02696456148115476,0.01990364855560152
2006-09-30,-0.025834102369077776,-0.02460904522434832,-0.024302780938165958,-0.008983901073579555
2006-10-31,0.03218103359957694,0.03276143828610249,0.03290653945773388,0.017234943178464638
2006-11-30,0.017633049314198315,0.01788436197305705,0.017947190137771733,0.025803659243933137
2006-12-31,0.016664289718965934,0.01685961598754665,0.016908447554691827,-0.005577241132804293
2007-01-31,0.06296227628759071,0.0632025375292755,0.0632626028396967,7.024066005107722e-05
2007-02-28,-0.022134239971843963,-0.0216979570455513,-0.021588886313978133,0.015035020061328341
2007-03-31,-0.00309879203723169,-0.0026608652044495386,-0.0025513834962540005,0.014237076981548984
2007-04-30,0.002746833500751065,0.002813736190924589,0.00283046186346797,0.02869537327074339
2007-05-31,-0.005793214421491467,-0.005369655494443783,-0.005263765762681862,0.004070204749909539
2007-06-30,-0.02180118713352336,-0.021463788542997665,-0.02137943889536624,0.003636654236648504
2007-07-31,-0.06743942929695901,-0.06702416879133326,-0.06692035366492682,0.011438151206816445
2007-08-31,0.04138467507438052,0.041635473858158786,0.04169817355410335,-0.006211395802009022
2007-09-30,-0.024690634038495602,-0.02107759759841851,-0.020174338488399234,0.05286840766861914
2007-10-31,0.025530617355871223,0.02616344277219428,0.026321649126275045,0.039995814326131106
